GICS.Sector,total_area,coastal_risk_reduction_service_adj_sum,nitrogen_retention_service_adj_sum,sediment_retention_service_adj_sum,endemic_biodiversity_adj_sum,redlist_species_adj_sum,species_richness_adj_sum,kba_within_1km_adj_sum
Materials,166329.0719,0,27921250.31,6251827.4,1.99E-06,10.34367166,0.056735887,0
Materials,1284196.861,0,332570921.5,16118538.25,1.42E-05,104.0324373,0.499177685,0
Materials,1137250.194,86.61196247,130188013.2,42070959.31,9.64E-06,65.52345101,0.360151875,1.185145633
Materials,145951.1521,0,103403375.5,128359378.5,1.70E-06,11.6877709,0.056378719,0
Materials,146113.0973,0,52530934.42,51958077.78,4.82E-06,22.63282977,0.045829792,0.219186584
Materials,5619.610292,0,11869343.24,0,8.62E-08,0.811721487,0.002083567,0
Materials,291891.2694,0,177697244.2,15527349.38,3.96E-06,42.03719202,0.104510368,0
Materials,5619.610292,0,34607620.2,586122.731,1.99E-07,0.749281372,0.002533258,0
Materials,5619.610292,0,40816005.81,1998991.913,1.95E-07,0.749281372,0.002535822,0
Materials,666482.114,0,39626696.01,470923.329,1.11E-05,22.84047161,0.237882788,0
Materials,5619.610292,0,121620.7065,2292.349528,1.27E-07,0.936601715,0.002446291,0
Materials,5619.610293,0,5500424.603,336174.766,1.41E-07,0.99904183,0.0024794,0
Materials,1331588.404,0,3235323258,8903552507,3.37E-05,222.118721,0.537818821,0
Materials,5619.610292,0,2413839.413,255819.7242,7.50E-07,2.747365032,0.005169968,0
Materials,5619.610293,0,1434843.607,34892.67154,1.35E-07,1.186362173,0.002253239,0
Materials,5619.610292,0,2926820.918,14778.16529,1.03E-07,0.936601715,0.002307447,0
Materials,284065.8595,0,96898304.87,95261335.96,2.49E-05,25.22127306,0.101534599,0
Materials,302799.4101,8601.062302,104951095.2,343015268.7,3.91E-06,23.64738407,0.113892376,0
Materials,3853478.543,40158.53283,368541014.2,1371281713,0.000386835,406.4919894,1.116942222,4.746698064
Materials,5619.610291,0,5271156.988,42888.06572,9.74E-08,0.999041829,0.002206362,0
Materials,5619.610292,0,30169480.77,350767.6762,7.50E-08,0.936601715,0.001951985,0
Materials,1725070.509,8195.783754,143722261.5,76560587.21,0.000176126,216.4931685,0.517971314,3.908030826
Materials,27781283.89,51934.27243,14634846766,32955747420,0.000285414,2220.505618,10.06303999,0.109593292
Materials,5619.610291,0,0,0,8.34E-08,0.999041829,0.001974478,0
Materials,269857.9479,0,57325247.08,38675742.38,3.89E-06,22.22206002,0.103608619,0
Materials,332875.1862,0.60451603,71168764.9,34451690.93,2.52E-05,31.51473329,0.111532902,0.671835072
Materials,899530.3493,268121.1826,126944000.7,297117688.4,7.16E-05,87.77236562,0.240416852,0
Materials,106663.107,0,83768149.7,337545.1053,1.04E-06,14.53394817,0.03077058,0
Materials,2593143.78,0,496855945.2,2620260.957,2.13E-05,117.663255,0.712400009,14.68583342
Materials,15483.00657,0,969047.222,8520637.945,4.73E-07,1.998083659,0.003437024,0
Materials,5619.610292,0,19477445.39,2264047.077,6.40E-08,0.749281372,0.001706637,0
Materials,5619.610292,0,19987785.93,1500867.284,6.40E-08,0.749281372,0.001706637,0
Materials,5619.610291,0,8647449.323,100311.2457,5.48E-08,0.99904183,0.001628986,0
Materials,21102.61687,0,14863918.71,8345423.665,6.06E-07,3.09401658,0.006257,0
Materials,5619.610292,0,3981127.244,18944.68582,5.39E-08,0.99904183,0.001609973,0
Materials,666482.114,0,332.4840051,134.1384086,4.04E-06,59.18041447,0.061404692,0
Materials,691828.5169,0,573285814,5356610.755,7.69E-06,100.2901395,0.219882861,0
Materials,31183.05555,2229.504772,2070741.128,44206.77053,2.49E-07,3.333788189,0.009883318,0.062440114
Materials,15483.00657,0,6089684.284,79237.95216,2.16E-07,2.690094388,0.004590654,0
Materials,36802.66584,0,4130709.534,2066844.189,6.34E-07,4.332830019,0.013331849,0
Materials,5619.610292,0,15301929.08,60941.00917,7.77E-08,0.936601715,0.00166883,0
Materials,5619.610293,3577.775138,0,0,5.58E-08,0.99904183,0.001555401,0
Materials,9863.39628,0,2155118.332,145179.3846,9.35E-08,1.64389938,0.002736569,0
Materials,1988207.122,0,1698998487,2726223252,1.54E-05,221.0992227,0.533662913,7.342916708
Materials,5619.610292,0,9532336.638,19221.10821,3.69E-08,0.686841258,0.00133878,0
Materials,5619.610292,0,483761.3734,638863.835,3.48E-08,0.686841258,0.001231092,0
Materials,5619.610291,0,98963.0153,688.6712287,6.59E-08,0.624401143,0.001660238,0
Materials,5619.610292,0,11820637.95,198026.5748,2.79E-08,0.749281372,0.001205046,0
Materials,1327344.618,0,594076386.8,96535631.19,7.04E-06,169.6363657,0.269475578,7.342916708
Materials,196467.383,0,272082.5367,83555.48002,5.58E-07,15.59299703,0.027231227,2.120530808
Materials,5619.610292,0,192169.6141,1564.824145,2.42E-08,0.124880229,0.001244376,0
Real Estate,49015632.52,732395.0844,15040291778,6224287762,0.001687058,3877.629478,20.09109992,1.21389455
Real Estate,107255212,1194205.876,31619760138,10900047269,0.003374856,8257.938164,43.70482394,1.88136303
Real Estate,3474498.575,120167.7773,1252908511,164748552.5,0.000128209,243.5211953,1.319863215,0.646276749
Real Estate,2057029,68861.95683,52570407.8,3438171.409,4.25E-06,67.08849351,0.488962972,0.311541855
Real Estate,168341149,3086498.476,49633600350,18858348284,0.005881598,12954.34303,68.83008627,2.607234381
Real Estate,1846630.893,12147.57261,2339602222,924511648.2,4.78E-05,336.9471154,0.786964335,0.504305353
Real Estate,3407083.166,233892.25,1224756731,1049802272,0.000342484,317.7268947,1.275867704,2.122524528
Real Estate,1392269.408,133552.5451,425068706.5,100515893.6,0.001806085,323.356932,0.740305042,0.329620496
Real Estate,3828921.155,208868.2237,861245821,817327750.4,0.000316609,409.7166707,1.175480283,1.231643447
Real Estate,6496115.88,746708.2894,1326497080,1723188103,0.000671919,786.6521094,2.045512691,3.628074695
Real Estate,1502488.11,883389.2094,349016309.8,86116543.1,0.000118486,211.0153324,0.481984078,6.22926487
Real Estate,3333509.044,100335.5483,1219888407,111345278,0.000263675,285.2542282,1.317832791,1.295691429
Real Estate,27751893.78,2618183.427,19966746757,13424897494,0.015648427,6588.942825,12.23894762,14.18107463
Real Estate,4179304.927,219535.6177,2314210208,181494831.3,7.45E-05,248.0065052,1.201983819,2.360240606
Real Estate,1750525.785,30425.80103,1488831385,1669705857,0.001595734,387.4963512,0.742593229,1.405665578
Real Estate,1828023.075,5837.305571,1333645355,185614337.7,0.000153598,539.6326875,1.089048744,12.29643025
Real Estate,4061881.387,3016.553449,2853256332,293488460.4,0.000112295,1226.304823,2.424973266,32.43130742
Real Estate,2205811.794,13743.57626,359535831.9,43145895.13,0.002358793,352.5872924,0.99480345,0.787550098
Real Estate,1034880.641,82553.2769,136271952.1,91468492.63,8.69E-05,105.8017085,0.323034772,0.729986459
Real Estate,2198598.015,57100.40979,1245806042,575181624.7,0.001411909,434.4040322,0.971241528,2.262914105
Real Estate,4555328.738,15226.19961,210991131.2,99033772.62,0.000467819,754.3507186,2.371134862,3.141993947
Real Estate,306472.8455,0,0,0,0.00059,84.87649865,0.177898805,0
Real Estate,640843.3764,9224.780605,119669511.3,15545711.57,0.000127614,92.21614786,0.284516162,0.268646712
Real Estate,5075502.182,0,3321183623,223731643.2,0.005310189,1036.755563,2.368938709,0.761367938
Real Estate,2748457.088,370732.5148,650143934.6,141892271.2,0.00120512,251.3442189,1.046978136,0
Real Estate,625219.5915,215439.4648,67222025.7,12235096.67,2.49E-05,54.97960886,0.241387573,0.328779876
Real Estate,3289392.027,659458.0811,945391943.2,194775940.4,0.000226863,266.5868553,1.273028128,0.515021103
Real Estate,440236.5014,726718.0663,10432454.96,517063.1024,0.000715641,86.10582362,0.193349317,2.780271968
Real Estate,498441.2506,923089.3426,104547006.6,20182146.36,0.000251789,55.50182664,0.125488209,1.460109916
Real Estate,15483.00657,0,597885.8835,1910139.013,1.43E-05,3.457247431,0.006070942,0.109593292
Real Estate,54259982.64,367927.7834,15904863349,5301228701,0.002949665,4446.444731,21.54298681,9.600068522
Real Estate,4798536.625,84189.94893,3969597596,1950228912,0.000555069,360.9749807,2.437973957,1.893281435
Real Estate,4619568.146,63441.1685,477719583.2,88637571.85,0.000619287,753.1718968,2.629395702,3.315802785
Real Estate,11483171.42,180695.1852,2303053678,265724173.8,0.000519319,867.9171551,4.582992599,0.304547175
Real Estate,1449619.475,952760.6305,1529869095,166703738.8,3.42E-05,271.2626052,0.502079143,5.522063709
Real Estate,7533734.603,139418.3134,16024230217,2427245900,0.000185084,1320.78959,3.003249733,2.933953136
Real Estate,3871413.055,14330.45218,8912762622,4143619361,9.46E-05,695.7194751,1.573111812,1.254914136
Real Estate,4447538.917,98822.26655,13712403875,1001107295,0.000114544,707.7365812,1.759008897,2.532415327
Real Estate,314970.143,7873.781126,2531583.624,1671462.627,2.71E-05,29.65163572,0.095712896,0.12736771
Real Estate,5619.610292,0,779712.6859,141765.5498,1.43E-07,1.498562745,0.003055558,0.062440114
Real Estate,1321307.221,29916.68932,340076625.7,82702941.34,3.63E-05,91.53173505,0.525431973,0
Real Estate,9670637.546,162648.9319,2081100734,334035038.3,0.000341564,738.7273786,3.961430181,0
Real Estate,506998.357,44375.46553,630985685.4,224804130.2,1.38E-05,93.56503882,0.216303893,0.239354679
Real Estate,12653474.51,26856.51409,3801011077,228481023.2,7.68E-05,1045.884927,4.140434095,9.32310136
Real Estate,5565813.311,225857.9217,399712818.4,71148712.56,0.000610127,880.223924,2.726538536,8.144199681
Real Estate,1973787.41,2442883.327,199080529.3,38850732.89,0.002356709,312.7939219,0.74340701,9.782070895
Real Estate,3931096.371,58667.42672,1086460518,211298476.9,0.00010673,308.7057878,1.666332248,0
Real Estate,2846913.796,76.59332691,302723439.6,95514753.4,9.30E-05,337.6963273,0.562762516,0
Real Estate,2052091.376,2470588.003,223410696.4,37529903.73,0.002277806,335.661671,0.80091777,10.80785504
Real Estate,11239.22058,20142.16038,0,0,8.38E-07,0.936601715,0.002007729,0.062440114
Real Estate,5619.610292,0,0,0,0,0,0,0
Real Estate,42261.59289,52566.36246,46075117.99,37340637.36,1.43E-06,7.513798282,0.017588151,0
Real Estate,11239.22059,0,8875369.231,1780858.81,4.34E-07,2.185404003,0.006044516,0
Real Estate,2822217.795,4440.413128,94665.80239,3111901.838,2.29E-05,281.580699,0.447515723,0
Real Estate,64248570.17,308777.1226,10204957129,4074527695,0.002850546,4880.177706,25.25085425,0
Real Estate,16474427.33,168256.4189,5408606537,1017290898,0.000309055,1202.686434,6.550129568,0.689774308
Real Estate,57890419.73,172153.8163,6112462809,2102206672,0.001502522,4134.154385,23.6816668,0
Real Estate,5619.610292,0,1336.027102,1226.752146,1.26E-08,0.499520915,0.000801706,0
Real Estate,5619.610293,0,558203.6954,471538.0967,1.30E-06,1.311242402,0.002432309,0
Real Estate,5619.610292,0,186.1455055,0.147912962,2.71E-08,0.499520915,0.000971512,0
Real Estate,11030294.02,166261.9037,2123408310,345707791.3,0.00052569,838.0142327,4.541769812,0
Real Estate,21131566.21,379652.1481,6771153148,1255672340,0.000442831,1558.936437,8.231681347,2.948444235
Real Estate,7532212.164,152887.6424,1747385741,1267203681,0.000667868,1174.686242,4.361643946,2.501052165
Real Estate,4515660.598,283516.9008,440468911.5,2734151789,0.000825732,466.1813669,1.304140039,4.438163528
Real Estate,804461.0971,98458.59343,105052615.1,27291824.55,2.40E-05,60.45325432,0.311769211,0
Real Estate,6007115.269,64293.09885,1467947623,247307134.4,0.000213943,462.1492045,2.539992381,0
Real Estate,476018.2238,2798.095698,92684005.7,14769799.07,9.23E-05,37.40497286,0.210824274,0
Real Estate,2952398.477,61965.48788,726188987.8,126729569.7,0.002519376,216.9748986,1.261094092,0
Real Estate,11394526.79,2470339.14,4267367233,240883335.8,0.000333931,775.3509816,4.202666524,1.442422196
Real Estate,2159002.42,10285.99577,748484834.1,112663676.5,4.15E-05,141.5941583,0.825334592,0.333045123
Real Estate,3522297.212,444727.6435,445448572.8,363753485.8,0.000475936,351.4431204,1.017743029,0.530567682
Real Estate,1386277.756,57395.49031,161503616.3,67043231.89,0.000125647,128.0525916,0.410794422,0.770496155
Real Estate,1496794.677,49617.39564,268548189.3,321743891.1,0.000158327,138.5330477,0.429711696,1.550466632
Real Estate,454247.3757,0,121452165,11156404.39,1.19E-05,39.59028137,0.207503263,0
Real Estate,1019894.233,11083.15129,238329265.3,68049745.52,0.000116181,87.19905,0.453020379,0
Real Estate,467280.1975,57357.97055,71863609.73,14417472.93,2.25E-05,39.78719049,0.192772141,0
Real Estate,1055739.012,7055.046542,47491259.17,19287194.75,0.000126573,243.9510627,0.540309444,0.696392867
Real Estate,10696361.23,-1.88E-12,352791067.4,62331562.47,0.001929904,1735.401776,5.060849924,27.05566255
Real Estate,1403670.043,0,73583479.2,25225192.57,0.000161169,271.6091277,0.7111006,0.38115421
Real Estate,6078593.329,20.03439685,1247318828,1294113717,9.76E-05,454.4305311,2.424498404,0.078050143
Real Estate,981754.9472,78856.7794,208936483.1,28531600.95,1.80E-05,72.93426948,0.415623893,0
Real Estate,4877648.455,246481.1824,4479601816,318389994.3,8.48E-05,265.2555305,1.398505362,2.844893267
Real Estate,5619.610292,0,75.59133478,226.1341761,2.93E-08,0.499520915,0.001148536,0
Real Estate,9863.396281,0,15262602.43,1338372.237,3.20E-07,2.207152777,0.004658938,0
Real Estate,3211324.801,1831.265119,1412445973,313462484.3,3.04E-05,235.7917499,1.164934992,0
Real Estate,5156764.004,5573.831592,1470931820,171491630.2,6.95E-05,344.6149325,2.065518099,0.429672323
Real Estate,5619.610293,0,372826.1453,31157.68341,1.44E-07,1.061481944,0.002707287,0
Real Estate,5619.610292,0,6936426.847,254392.8271,1.78E-07,1.123922058,0.002837028,0
Real Estate,5619.610294,0,8549263.496,170252.2442,1.19E-07,0.936601716,0.002304748,0
Real Estate,641519.2621,14469.70137,79439057.28,14736896.28,3.19E-05,41.80515915,0.245427806,0
Real Estate,778287.439,139362.4445,94117477.79,26737638.4,2.53E-05,59.40169856,0.297703933,0
Real Estate,546729.4062,42041.60904,20423323.75,17968583.97,4.71E-05,49.79640784,0.161258104,0.20445416
Real Estate,1475521.243,89556.0286,73115149.52,14303682.37,5.27E-05,120.0394137,0.562118653,0
Real Estate,1004435.392,119936.1269,160277779.1,52062288.71,7.01E-05,90.57664864,0.256560586,2.44456594
Real Estate,641206.7546,33541.52191,122798347.4,110161125.9,4.84E-05,58.63133109,0.17290851,1.018569142
Real Estate,1227138.869,105465.981,72349696.01,106945108.3,0.000106805,113.2800774,0.35522278,0.815671524
Real Estate,616150.6207,69276.58408,28497991.13,18047403.13,5.23E-05,57.48441607,0.175995078,0.163563328
Real Estate,21102.61686,0,197653.802,47211.73896,2.59E-06,4.215353902,0.01052568,0
Real Estate,1432585.942,139149.6277,108342423.2,20481288.35,2.53E-05,121.4814025,0.571140605,0
Real Estate,97725.96242,5297.113728,38142352.1,3894303.166,1.49E-06,6.769280317,0.036329576,0
Real Estate,31183.05555,0,0,0,2.83E-06,2.787437189,0.009263278,0
Real Estate,15483.00657,27018.20496,0,0,4.17E-07,1.173659971,0.005817458,0
Real Estate,5619.610292,0,10247229.99,59373.35643,9.46E-08,0.811721487,0.001862864,0
Real Estate,552933.6296,2933.927814,334147802.7,12522750.84,5.88E-06,25.67157738,0.151383177,0.780903009
Real Estate,19282060.69,200378.3907,1723097174,63743332.68,0.000117739,1224.219193,5.579220513,13.37944568
Real Estate,41046.45183,665.0223186,8502975.809,126286.4636,2.54E-07,3.820606902,0.015901744,0
Real Estate,8443016.49,0,2002834328,51503480.12,4.51E-05,700.9927306,2.80224734,1.262309467
Real Estate,1379506.333,4925.302279,870124520.7,86892473.89,1.57E-05,77.73763294,0.420239658,0.025173267
Real Estate,1546089.488,0,2937492767,1437012447,1.04E-05,65.16619959,0.466314966,1.331969231
Real Estate,64396.19631,0,23221299.33,3750563.006,4.14E-07,3.55752303,0.019690598,0
Real Estate,1103470.534,0,1017062575,28380435.99,5.18E-06,53.97101431,0.324885726,0.672413645
Real Estate,2159406.625,62994.82654,483243793.4,15706815.27,1.62E-05,46.04802183,0.481626743,0.560507325
Real Estate,1765410.716,25540.04287,656939798.5,16906992.29,1.23E-05,41.89223876,0.385279535,0.066607532
Real Estate,24844.88198,0,10631000.53,87690.92879,1.90E-07,1.130918743,0.00698758,0
Real Estate,5619.610292,0,0,0,1.26E-08,0.312200572,0.001411655,0
Utilities,103890982.3,234746.2212,56562770482,3.38E+11,0.001438077,6909.601904,33.87562296,141.099576
Utilities,39716942.95,99211.04862,28269469495,6224571316,0.000415081,1936.800991,11.44104678,69.06079299
Utilities,12462083.09,191226.039,3882598385,16925201443,0.000534184,1446.543869,4.054941248,7.514950114
Utilities,2419861.704,4249.642713,291712289.3,93531878.25,4.77E-05,219.8840842,0.682628426,0.140793378
Utilities,83161415.23,320018.981,37470919578,25590670862,0.001308561,5532.374209,25.42457149,112.3275384
Utilities,110220789.6,1145904.11,17300217131,1.13E+11,0.004298829,8235.658184,33.70477172,367.5750141
Utilities,1277096.146,4920.776098,178882788,2121754472,0.000471115,253.1215654,1.046319545,0
Utilities,521269489.3,502154.0296,1.33E+11,1.60E+11,0.005394223,41281.01199,181.1149153,187.678592
Utilities,14945850.23,123078.2106,2559835006,2061193901,0.001157227,1300.957069,4.497646618,54.07353561
Utilities,225769971.9,259583.1964,1.61E+11,50627905064,0.003344136,18800.69443,89.37489719,7.981688027
Utilities,37878877.78,132888.08,5559638722,7832819919,0.001144898,3212.020403,11.74060872,75.8089764
Utilities,3933270.472,0,3054787781,1605414168,0.000281539,1210.84477,2.052297744,0
Utilities,207706.6036,0,132898123.5,3276112.195,6.13E-06,60.37877062,0.132993445,0.124880229
Utilities,690445.6458,0,663012281.5,17077718.16,1.29E-05,156.9265791,0.260650695,0
